gamma,experiment_type,run_id,parent_id,parent_layer,child_id,child_layer,layer_transition,js_distance,parent_doc_count,child_doc_count
0.001,single,1,3.0,1.0,2484.0,2.0,1->2,0.4917597319329977,19.0,3.0
0.001,single,1,51.0,1.0,2485.0,2.0,1->2,0.4063426434716076,14.0,1.0
0.001,single,1,1068.0,1.0,2486.0,2.0,1->2,0.4900597551684939,11.0,2.0
0.001,single,1,176.0,1.0,2487.0,2.0,1->2,0.5770565347316147,14.0,4.0
0.001,single,1,1790.0,1.0,2488.0,2.0,1->2,0.4226429186044897,4.0,2.0
0.001,single,1,3.0,1.0,2489.0,2.0,1->2,0.4461955508459211,19.0,1.0
0.001,single,1,2108.0,1.0,2490.0,2.0,1->2,0.4831620807921535,8.0,1.0
0.001,single,1,230.0,1.0,2491.0,2.0,1->2,0.5645043063165766,13.0,2.0
0.001,single,1,612.0,1.0,2492.0,2.0,1->2,0.3538651455315436,6.0,1.0
0.001,single,1,0.0,0.0,2493.0,1.0,0->1,0.5922137010557819,970.0,4.0
0.001,single,1,2493.0,1.0,2494.0,2.0,1->2,0.44055685277854,4.0,4.0
0.001,single,1,74.0,1.0,2495.0,2.0,1->2,0.4921451044203407,12.0,2.0
0.001,single,1,91.0,1.0,2496.0,2.0,1->2,0.5114394799638549,19.0,1.0
0.001,single,1,612.0,1.0,2497.0,2.0,1->2,0.4197643275900333,6.0,2.0
0.001,single,1,534.0,1.0,2498.0,2.0,1->2,0.5035380909667903,13.0,1.0
0.001,single,1,337.0,1.0,2499.0,2.0,1->2,0.5228536418577222,15.0,1.0
0.001,single,1,470.0,1.0,2500.0,2.0,1->2,0.4586434079968555,11.0,1.0
0.001,single,1,1914.0,1.0,2501.0,2.0,1->2,0.4909282116593476,3.0,1.0
0.001,single,2,0.0,0.0,1.0,1.0,0->1,0.5880463225948683,970.0,464.0
0.001,single,2,1.0,1.0,2.0,2.0,1->2,0.6688221806215192,464.0,215.0
0.001,single,2,1.0,1.0,3.0,2.0,1->2,0.673715471653552,464.0,28.0
0.001,single,2,0.0,0.0,4.0,1.0,0->1,0.6101660489388889,970.0,12.0
0.001,single,2,0.0,0.0,7.0,1.0,0->1,0.624139305154349,970.0,17.0
0.001,single,2,0.0,0.0,15.0,1.0,0->1,0.6276053430012944,970.0,22.0
0.001,single,2,0.0,0.0,21.0,1.0,0->1,0.6164533545798417,970.0,9.0
0.001,single,2,1.0,1.0,23.0,2.0,1->2,0.6800209430252667,464.0,9.0
0.001,single,2,0.0,0.0,26.0,1.0,0->1,0.6239058961811503,970.0,32.0
0.001,single,2,0.0,0.0,28.0,1.0,0->1,0.6317975944076687,970.0,16.0
0.001,single,2,26.0,1.0,37.0,2.0,1->2,0.6029971797896728,32.0,7.0
0.001,single,2,0.0,0.0,48.0,1.0,0->1,0.6185503191236017,970.0,23.0
0.001,single,2,0.0,0.0,56.0,1.0,0->1,0.6349679530377429,970.0,27.0
0.001,single,2,0.0,0.0,67.0,1.0,0->1,0.5933406600029942,970.0,13.0
0.001,single,2,1.0,1.0,100.0,2.0,1->2,0.6598872454726072,464.0,8.0
0.001,single,2,1.0,1.0,113.0,2.0,1->2,0.6402577272264747,464.0,28.0
0.001,single,2,67.0,1.0,123.0,2.0,1->2,0.5189653764387,13.0,10.0
0.001,single,2,1.0,1.0,126.0,2.0,1->2,0.628087050456945,464.0,13.0
0.001,single,2,0.0,0.0,129.0,1.0,0->1,0.6223671159516573,970.0,9.0
0.001,single,2,1.0,1.0,142.0,2.0,1->2,0.6776199113674949,464.0,16.0
0.001,single,2,0.0,0.0,146.0,1.0,0->1,0.6089700290805435,970.0,24.0
0.001,single,2,0.0,0.0,148.0,1.0,0->1,0.6504708152234641,970.0,18.0
0.001,single,2,0.0,0.0,168.0,1.0,0->1,0.6162952764394877,970.0,17.0
0.001,single,2,1.0,1.0,192.0,2.0,1->2,0.6608176650306375,464.0,7.0
0.001,single,2,0.0,0.0,203.0,1.0,0->1,0.6022551523541866,970.0,7.0
0.001,single,2,1.0,1.0,259.0,2.0,1->2,0.6229733309536815,464.0,10.0
0.001,single,2,1.0,1.0,295.0,2.0,1->2,0.6425843390829402,464.0,7.0
0.001,single,2,0.0,0.0,353.0,1.0,0->1,0.6057483554415849,970.0,21.0
0.001,single,2,1.0,1.0,388.0,2.0,1->2,0.6215318333363783,464.0,8.0
0.001,single,2,0.0,0.0,393.0,1.0,0->1,0.5750245779720987,970.0,12.0
0.001,single,2,393.0,1.0,397.0,2.0,1->2,0.50876060712658,12.0,9.0
0.001,single,2,146.0,1.0,398.0,2.0,1->2,0.5660471100919143,24.0,8.0
0.001,single,2,21.0,1.0,446.0,2.0,1->2,0.5355108091650617,9.0,9.0
0.001,single,2,129.0,1.0,451.0,2.0,1->2,0.5091728105843485,9.0,7.0
0.001,single,2,1.0,1.0,456.0,2.0,1->2,0.6344572732685715,464.0,10.0
0.001,single,2,0.0,0.0,458.0,1.0,0->1,0.6174826991621167,970.0,13.0
0.001,single,2,458.0,1.0,459.0,2.0,1->2,0.5574750476876789,13.0,9.0
0.001,single,2,1.0,1.0,461.0,2.0,1->2,0.6206431822280858,464.0,9.0
0.001,single,2,0.0,0.0,473.0,1.0,0->1,0.6141468083805535,970.0,11.0
0.001,single,2,26.0,1.0,484.0,2.0,1->2,0.585920941467661,32.0,17.0
0.001,single,2,168.0,1.0,526.0,2.0,1->2,0.5749074562087044,17.0,10.0
0.001,single,2,0.0,0.0,532.0,1.0,0->1,0.6136043608945606,970.0,11.0
0.001,single,2,0.0,0.0,542.0,1.0,0->1,0.6188917294537055,970.0,17.0
0.001,single,2,56.0,1.0,550.0,2.0,1->2,0.6194350437400241,27.0,15.0
0.001,single,2,1.0,1.0,606.0,2.0,1->2,0.622283249151274,464.0,12.0
0.001,single,2,532.0,1.0,677.0,2.0,1->2,0.4849853368014392,11.0,5.0
0.001,single,2,353.0,1.0,711.0,2.0,1->2,0.5302647921642012,21.0,11.0
0.001,single,2,0.0,0.0,716.0,1.0,0->1,0.6121580422011935,970.0,7.0
0.001,single,2,0.0,0.0,730.0,1.0,0->1,0.5988516565521277,970.0,13.0
0.001,single,2,0.0,0.0,732.0,1.0,0->1,0.621626050216243,970.0,15.0
0.001,single,2,542.0,1.0,736.0,2.0,1->2,0.5404537438003224,17.0,8.0
0.001,single,2,1.0,1.0,770.0,2.0,1->2,0.6427350116121844,464.0,13.0
0.001,single,2,1.0,1.0,778.0,2.0,1->2,0.6589095295283123,464.0,7.0
0.001,single,2,0.0,0.0,787.0,1.0,0->1,0.6216664807817084,970.0,19.0
0.001,single,2,1.0,1.0,947.0,2.0,1->2,0.6232545297142669,464.0,11.0
0.001,single,2,4.0,1.0,1007.0,2.0,1->2,0.4744838961841005,12.0,2.0
0.001,single,2,0.0,0.0,1011.0,1.0,0->1,0.6512515315903238,970.0,9.0
0.001,single,2,7.0,1.0,1054.0,2.0,1->2,0.5914703799695298,17.0,17.0
0.001,single,2,1.0,1.0,1092.0,2.0,1->2,0.6560053934591268,464.0,12.0
0.001,single,2,148.0,1.0,1151.0,2.0,1->2,0.5638485514686945,18.0,7.0
0.001,single,2,0.0,0.0,1160.0,1.0,0->1,0.6245800973415155,970.0,14.0
0.001,single,2,1160.0,1.0,1187.0,2.0,1->2,0.5185311362974746,14.0,8.0
0.001,single,2,0.0,0.0,1235.0,1.0,0->1,0.6161232329344251,970.0,5.0
0.001,single,2,1160.0,1.0,1262.0,2.0,1->2,0.549126869747656,14.0,6.0
0.001,single,2,4.0,1.0,1278.0,2.0,1->2,0.516024515905773,12.0,5.0
0.001,single,2,730.0,1.0,1323.0,2.0,1->2,0.4709586444391783,13.0,5.0
0.001,single,2,0.0,0.0,1336.0,1.0,0->1,0.619965615084684,970.0,16.0
0.001,single,2,1336.0,1.0,1337.0,2.0,1->2,0.5292077415566344,16.0,8.0
0.001,single,2,0.0,0.0,1370.0,1.0,0->1,0.6120494314800023,970.0,10.0
0.001,single,2,1370.0,1.0,1371.0,2.0,1->2,0.5369554965821036,10.0,6.0
0.001,single,2,1.0,1.0,1379.0,2.0,1->2,0.6402020271409329,464.0,12.0
0.001,single,2,1.0,1.0,1431.0,2.0,1->2,0.6179215974865193,464.0,6.0
0.001,single,2,1.0,1.0,1450.0,2.0,1->2,0.648303823044629,464.0,6.0
0.001,single,2,56.0,1.0,1504.0,2.0,1->2,0.5859125564410036,27.0,12.0
0.001,single,2,28.0,1.0,1532.0,2.0,1->2,0.5132039806305495,16.0,4.0
0.001,single,2,15.0,1.0,1546.0,2.0,1->2,0.5792679799100529,22.0,10.0
0.001,single,2,787.0,1.0,1684.0,2.0,1->2,0.5459316909488175,19.0,8.0
0.001,single,2,1011.0,1.0,1705.0,2.0,1->2,0.5293596662520323,9.0,6.0
0.001,single,2,1336.0,1.0,1719.0,2.0,1->2,0.4936289237275212,16.0,4.0
0.001,single,2,0.0,0.0,1725.0,1.0,0->1,0.6192088039942935,970.0,9.0
0.001,single,2,353.0,1.0,1760.0,2.0,1->2,0.5419161703805389,21.0,10.0
0.001,single,2,1725.0,1.0,1762.0,2.0,1->2,0.519079748401626,9.0,3.0
0.001,single,2,0.0,0.0,1774.0,1.0,0->1,0.615351569245772,970.0,8.0
0.001,single,2,48.0,1.0,1802.0,2.0,1->2,0.5841055013957337,23.0,4.0
0.001,single,2,0.0,0.0,1823.0,1.0,0->1,0.6017110537064223,970.0,8.0
0.001,single,2,4.0,1.0,1854.0,2.0,1->2,0.4693284101307713,12.0,4.0
0.001,single,2,1823.0,1.0,1867.0,2.0,1->2,0.4700012492533806,8.0,6.0
0.001,single,2,0.0,0.0,1918.0,1.0,0->1,0.610505903916349,970.0,17.0
0.001,single,2,1235.0,1.0,1954.0,2.0,1->2,0.5060703021326439,5.0,5.0
0.001,single,2,67.0,1.0,1955.0,2.0,1->2,0.3372683392262335,13.0,2.0
0.001,single,2,732.0,1.0,1964.0,2.0,1->2,0.4708179236352858,15.0,5.0
0.001,single,2,1.0,1.0,1974.0,2.0,1->2,0.6096177577729858,464.0,5.0
0.001,single,2,1.0,1.0,2010.0,2.0,1->2,0.577445306760227,464.0,1.0
0.001,single,2,168.0,1.0,2061.0,2.0,1->2,0.4926989285715495,17.0,2.0
0.001,single,2,0.0,0.0,2072.0,1.0,0->1,0.6083626940688162,970.0,8.0
0.001,single,2,168.0,1.0,2081.0,2.0,1->2,0.5181388941519828,17.0,3.0
0.001,single,2,48.0,1.0,2085.0,2.0,1->2,0.5840475633753176,23.0,11.0
0.001,single,2,15.0,1.0,2096.0,2.0,1->2,0.4899929355495595,22.0,1.0
0.001,single,2,1774.0,1.0,2161.0,2.0,1->2,0.4823503685123788,8.0,5.0
0.001,single,2,148.0,1.0,2177.0,2.0,1->2,0.487088513106035,18.0,2.0
0.001,single,2,787.0,1.0,2195.0,2.0,1->2,0.5655107222403435,19.0,7.0
0.001,single,2,393.0,1.0,2240.0,2.0,1->2,0.3568808687119135,12.0,2.0
0.001,single,2,532.0,1.0,2264.0,2.0,1->2,0.376337646691323,11.0,3.0
0.001,single,2,26.0,1.0,2272.0,2.0,1->2,0.6291273175838366,32.0,7.0
0.001,single,2,146.0,1.0,2275.0,2.0,1->2,0.5422510648940677,24.0,7.0
0.001,single,2,1.0,1.0,2295.0,2.0,1->2,0.6369632268067106,464.0,5.0
0.001,single,2,542.0,1.0,2309.0,2.0,1->2,0.5083381530144286,17.0,7.0
0.001,single,2,787.0,1.0,2327.0,2.0,1->2,0.499404413781338,19.0,4.0
0.001,single,2,0.0,0.0,2342.0,1.0,0->1,0.6065541338828622,970.0,6.0
0.001,single,2,1.0,1.0,2344.0,2.0,1->2,0.6267016265086616,464.0,4.0
0.001,single,2,458.0,1.0,2351.0,2.0,1->2,0.4694822957516915,13.0,4.0
0.001,single,2,48.0,1.0,2356.0,2.0,1->2,0.509036461466861,23.0,4.0
0.001,single,2,2072.0,1.0,2363.0,2.0,1->2,0.500005892054171,8.0,3.0
0.001,single,2,732.0,1.0,2365.0,2.0,1->2,0.5291755853265955,15.0,3.0
0.001,single,2,67.0,1.0,2374.0,2.0,1->2,0.3281802308682218,13.0,1.0
0.001,single,2,148.0,1.0,2378.0,2.0,1->2,0.5422147117950826,18.0,5.0
0.001,single,2,28.0,1.0,2387.0,2.0,1->2,0.4934072888295595,16.0,6.0
0.001,single,2,473.0,1.0,2393.0,2.0,1->2,0.5079689554333772,11.0,3.0
0.001,single,2,2342.0,1.0,2417.0,2.0,1->2,0.4788910864451008,6.0,6.0
0.001,single,2,716.0,1.0,2419.0,2.0,1->2,0.4584415742952684,7.0,3.0
0.001,single,2,1918.0,1.0,2421.0,2.0,1->2,0.4667090513084526,17.0,8.0
0.001,single,2,15.0,1.0,2429.0,2.0,1->2,0.5370411591136133,22.0,5.0
0.001,single,2,473.0,1.0,2431.0,2.0,1->2,0.5469908844639725,11.0,6.0
0.001,single,2,1370.0,1.0,2434.0,2.0,1->2,0.4554595391889898,10.0,4.0
0.001,single,2,1918.0,1.0,2437.0,2.0,1->2,0.439175592226168,17.0,3.0
0.001,single,2,129.0,1.0,2441.0,2.0,1->2,0.4573832470701713,9.0,2.0
0.001,single,2,28.0,1.0,2455.0,2.0,1->2,0.5404174601130797,16.0,5.0
0.001,single,2,0.0,0.0,2457.0,1.0,0->1,0.5879070413841239,970.0,7.0
0.001,single,2,2457.0,1.0,2458.0,2.0,1->2,0.3593496337420839,7.0,1.0
0.001,single,2,203.0,1.0,2463.0,2.0,1->2,0.4563786878325724,7.0,4.0
0.001,single,2,146.0,1.0,2471.0,2.0,1->2,0.509373122461428,24.0,2.0
0.001,single,2,4.0,1.0,2479.0,2.0,1->2,0.3771587507195693,12.0,1.0
0.001,single,2,148.0,1.0,2488.0,2.0,1->2,0.545521619752575,18.0,4.0
0.001,single,2,2072.0,1.0,2492.0,2.0,1->2,0.4888490017498831,8.0,2.0
0.001,single,2,730.0,1.0,2504.0,2.0,1->2,0.4688285654868208,13.0,4.0
0.001,single,2,2072.0,1.0,2508.0,2.0,1->2,0.4473053234913107,8.0,2.0
0.001,single,2,1336.0,1.0,2509.0,2.0,1->2,0.4593358949779059,16.0,3.0
0.001,single,2,2457.0,1.0,2510.0,2.0,1->2,0.3278261812837439,7.0,4.0
0.001,single,2,1774.0,1.0,2513.0,2.0,1->2,0.4699136847454077,8.0,3.0
0.001,single,2,732.0,1.0,2515.0,2.0,1->2,0.4715464751564281,15.0,1.0
0.001,single,2,532.0,1.0,2516.0,2.0,1->2,0.4349294313227592,11.0,2.0
0.001,single,2,0.0,0.0,2519.0,1.0,0->1,0.613273997033306,970.0,4.0
0.001,single,2,732.0,1.0,2523.0,2.0,1->2,0.5101381836650285,15.0,6.0
0.001,single,2,1725.0,1.0,2524.0,2.0,1->2,0.4773278950589367,9.0,3.0
0.001,single,2,48.0,1.0,2525.0,2.0,1->2,0.5365647008157126,23.0,3.0
0.001,single,2,2519.0,1.0,2526.0,2.0,1->2,0.4648628873325553,4.0,3.0
0.001,single,2,542.0,1.0,2527.0,2.0,1->2,0.487310837822464,17.0,2.0
0.001,single,2,2457.0,1.0,2528.0,2.0,1->2,0.3689704701721876,7.0,2.0
0.001,single,2,203.0,1.0,2529.0,2.0,1->2,0.4085475299206181,7.0,2.0
0.001,single,2,1011.0,1.0,2530.0,2.0,1->2,0.4793859519177622,9.0,3.0
0.001,single,2,2519.0,1.0,2531.0,2.0,1->2,0.3081008708846476,4.0,1.0
0.001,single,2,1918.0,1.0,2533.0,2.0,1->2,0.4451800398872022,17.0,3.0
0.001,single,2,146.0,1.0,2535.0,2.0,1->2,0.5201446189497889,24.0,4.0
0.001,single,2,15.0,1.0,2537.0,2.0,1->2,0.5069299841952845,22.0,4.0
0.001,single,2,168.0,1.0,2538.0,2.0,1->2,0.4807902085185025,17.0,1.0
0.001,single,2,203.0,1.0,2546.0,2.0,1->2,0.3974806153874426,7.0,1.0
0.001,single,2,473.0,1.0,2547.0,2.0,1->2,0.5054336005997851,11.0,2.0
0.001,single,2,716.0,1.0,2548.0,2.0,1->2,0.4034653148016851,7.0,3.0
0.001,single,2,146.0,1.0,2549.0,2.0,1->2,0.5049700697935746,24.0,2.0
0.001,single,2,730.0,1.0,2550.0,2.0,1->2,0.4682079772074329,13.0,2.0
0.001,single,2,1918.0,1.0,2551.0,2.0,1->2,0.4544214501700365,17.0,3.0
0.001,single,2,1725.0,1.0,2552.0,2.0,1->2,0.492108960887143,9.0,3.0
0.001,single,2,532.0,1.0,2553.0,2.0,1->2,0.4236499978427395,11.0,1.0
0.001,single,2,1823.0,1.0,2554.0,2.0,1->2,0.3317595390878136,8.0,1.0
0.001,single,2,730.0,1.0,2555.0,2.0,1->2,0.4672241101491715,13.0,2.0
0.001,single,2,1.0,1.0,2556.0,2.0,1->2,0.586459718262324,464.0,2.0
0.001,single,2,28.0,1.0,2557.0,2.0,1->2,0.5137514387924201,16.0,1.0
0.001,single,2,1823.0,1.0,2558.0,2.0,1->2,0.3951231566322002,8.0,1.0
0.001,single,2,1336.0,1.0,2559.0,2.0,1->2,0.4679409536596106,16.0,1.0
0.001,single,2,168.0,1.0,2560.0,2.0,1->2,0.4856531027341325,17.0,1.0
0.001,single,2,15.0,1.0,2561.0,2.0,1->2,0.4992760255702638,22.0,2.0
0.001,single,2,716.0,1.0,2562.0,2.0,1->2,0.3905272201589515,7.0,1.0
0.001,single,2,146.0,1.0,2563.0,2.0,1->2,0.4811734813818884,24.0,1.0
0.001,single,2,48.0,1.0,2564.0,2.0,1->2,0.5362322015553243,23.0,1.0
0.001,single,2,26.0,1.0,2565.0,2.0,1->2,0.5329549639307921,32.0,1.0
0.001,single,2,393.0,1.0,2566.0,2.0,1->2,0.3312032278790497,12.0,1.0
0.001,single,2,2072.0,1.0,2567.0,2.0,1->2,0.465802411502367,8.0,1.0
0.001,single,3,0.0,0.0,1.0,1.0,0->1,0.4595447338619651,970.0,466.0
0.001,single,3,1.0,1.0,2.0,2.0,1->2,0.5637864879366263,466.0,272.0
0.001,single,3,0.0,0.0,3.0,1.0,0->1,0.6368780208836613,970.0,10.0
0.001,single,3,0.0,0.0,6.0,1.0,0->1,0.6243369877871565,970.0,8.0
0.001,single,3,0.0,0.0,9.0,1.0,0->1,0.6114074748072827,970.0,14.0
0.001,single,3,0.0,0.0,19.0,1.0,0->1,0.6260665713249955,970.0,15.0
0.001,single,3,1.0,1.0,30.0,2.0,1->2,0.6516560494746672,466.0,15.0
0.001,single,3,3.0,1.0,32.0,2.0,1->2,0.5671780578502701,10.0,8.0
0.001,single,3,0.0,0.0,37.0,1.0,0->1,0.6320935483120876,970.0,12.0
0.001,single,3,37.0,1.0,38.0,2.0,1->2,0.4746023495701033,12.0,5.0
0.001,single,3,1.0,1.0,42.0,2.0,1->2,0.6212394025551636,466.0,8.0
0.001,single,3,0.0,0.0,51.0,1.0,0->1,0.6309079246335281,970.0,17.0
0.001,single,3,51.0,1.0,52.0,2.0,1->2,0.4811080260440308,17.0,5.0
0.001,single,3,0.0,0.0,58.0,1.0,0->1,0.5737592911184582,970.0,4.0
0.001,single,3,0.0,0.0,67.0,1.0,0->1,0.614764022615592,970.0,13.0
0.001,single,3,0.0,0.0,77.0,1.0,0->1,0.6448544468445733,970.0,20.0
0.001,single,3,0.0,0.0,99.0,1.0,0->1,0.6079334409750647,970.0,9.0
0.001,single,3,1.0,1.0,105.0,2.0,1->2,0.6132285925342316,466.0,7.0
0.001,single,3,0.0,0.0,115.0,1.0,0->1,0.6469905564598636,970.0,28.0
0.001,single,3,115.0,1.0,116.0,2.0,1->2,0.5895255576041482,28.0,4.0
0.001,single,3,1.0,1.0,129.0,2.0,1->2,0.6465227455598577,466.0,19.0
0.001,single,3,0.0,0.0,130.0,1.0,0->1,0.5854709243650478,970.0,7.0
0.001,single,3,0.0,0.0,133.0,1.0,0->1,0.595970741704329,970.0,14.0
0.001,single,3,0.0,0.0,137.0,1.0,0->1,0.6224584759178411,970.0,20.0
0.001,single,3,1.0,1.0,143.0,2.0,1->2,0.6174172721093093,466.0,6.0
0.001,single,3,9.0,1.0,144.0,2.0,1->2,0.5613720046639186,14.0,11.0
0.001,single,3,1.0,1.0,146.0,2.0,1->2,0.5805553479062361,466.0,10.0
0.001,single,3,1.0,1.0,148.0,2.0,1->2,0.6480573355652665,466.0,13.0
0.001,single,3,77.0,1.0,151.0,2.0,1->2,0.5978756359942243,20.0,12.0
0.001,single,3,0.0,0.0,158.0,1.0,0->1,0.6220332068435378,970.0,18.0
0.001,single,3,0.0,0.0,164.0,1.0,0->1,0.6085869615661625,970.0,14.0
0.001,single,3,158.0,1.0,174.0,2.0,1->2,0.5465892733546931,18.0,13.0
0.001,single,3,1.0,1.0,175.0,2.0,1->2,0.5900162950723488,466.0,4.0
0.001,single,3,19.0,1.0,180.0,2.0,1->2,0.4314672584360687,15.0,1.0
0.001,single,3,0.0,0.0,219.0,1.0,0->1,0.6144587437639086,970.0,7.0
0.001,single,3,0.0,0.0,233.0,1.0,0->1,0.6052638131485482,970.0,8.0
0.001,single,3,1.0,1.0,261.0,2.0,1->2,0.6059505619244319,466.0,7.0
0.001,single,3,0.0,0.0,262.0,1.0,0->1,0.6174156374036641,970.0,14.0
0.001,single,3,6.0,1.0,344.0,2.0,1->2,0.4524848695925627,8.0,3.0
0.001,single,3,133.0,1.0,470.0,2.0,1->2,0.5628477321304497,14.0,8.0
0.001,single,3,0.0,0.0,535.0,1.0,0->1,0.6317403138903139,970.0,20.0
0.001,single,3,0.0,0.0,558.0,1.0,0->1,0.6090882875537112,970.0,23.0
0.001,single,3,558.0,1.0,582.0,2.0,1->2,0.5490632907596763,23.0,4.0
0.001,single,3,0.0,0.0,635.0,1.0,0->1,0.6011507136409833,970.0,13.0
0.001,single,3,0.0,0.0,656.0,1.0,0->1,0.6095349791331338,970.0,27.0
0.001,single,3,656.0,1.0,657.0,2.0,1->2,0.5857758155170725,27.0,12.0
0.001,single,3,1.0,1.0,705.0,2.0,1->2,0.6315636761157353,466.0,11.0
0.001,single,3,0.0,0.0,721.0,1.0,0->1,0.6021391166676714,970.0,6.0
0.001,single,3,656.0,1.0,761.0,2.0,1->2,0.5571018695645085,27.0,9.0
0.001,single,3,1.0,1.0,817.0,2.0,1->2,0.6277561045273453,466.0,7.0
0.001,single,3,1.0,1.0,854.0,2.0,1->2,0.6021710058520297,466.0,3.0
0.001,single,3,115.0,1.0,879.0,2.0,1->2,0.6065701745025508,28.0,22.0
0.001,single,3,1.0,1.0,925.0,2.0,1->2,0.6653761110951303,466.0,19.0
0.001,single,3,0.0,0.0,937.0,1.0,0->1,0.6058748313747164,970.0,16.0
0.001,single,3,937.0,1.0,938.0,2.0,1->2,0.5509222823626236,16.0,9.0
0.001,single,3,164.0,1.0,961.0,2.0,1->2,0.5455283559496078,14.0,7.0
0.001,single,3,0.0,0.0,1028.0,1.0,0->1,0.6144531669226225,970.0,16.0
0.001,single,3,1028.0,1.0,1029.0,2.0,1->2,0.567767577201005,16.0,9.0
0.001,single,3,0.0,0.0,1050.0,1.0,0->1,0.6053025450235905,970.0,7.0
0.001,single,3,0.0,0.0,1095.0,1.0,0->1,0.5867836194230994,970.0,20.0
0.001,single,3,0.0,0.0,1131.0,1.0,0->1,0.6282148192157263,970.0,20.0
0.001,single,3,558.0,1.0,1135.0,2.0,1->2,0.60912386064321,23.0,11.0
0.001,single,3,1.0,1.0,1212.0,2.0,1->2,0.6230033246002232,466.0,11.0
0.001,single,3,130.0,1.0,1224.0,2.0,1->2,0.4678481772284044,7.0,2.0
0.001,single,3,0.0,0.0,1226.0,1.0,0->1,0.6160070850209435,970.0,6.0
0.001,single,3,1.0,1.0,1232.0,2.0,1->2,0.6271279717852944,466.0,8.0
0.001,single,3,158.0,1.0,1253.0,2.0,1->2,0.5174107794385379,18.0,3.0
0.001,single,3,164.0,1.0,1341.0,2.0,1->2,0.4808259436739389,14.0,7.0
0.001,single,3,937.0,1.0,1396.0,2.0,1->2,0.5223611017189882,16.0,7.0
0.001,single,3,6.0,1.0,1442.0,2.0,1->2,0.4890389560312672,8.0,5.0
0.001,single,3,635.0,1.0,1444.0,2.0,1->2,0.5773653396638714,13.0,8.0
0.001,single,3,1.0,1.0,1478.0,2.0,1->2,0.6262945416862098,466.0,6.0
0.001,single,3,1.0,1.0,1482.0,2.0,1->2,0.6270210370016582,466.0,8.0
0.001,single,3,0.0,0.0,1670.0,1.0,0->1,0.6274209217693226,970.0,20.0
0.001,single,3,1670.0,1.0,1685.0,2.0,1->2,0.5915901141584837,20.0,3.0
0.001,single,3,262.0,1.0,1747.0,2.0,1->2,0.5249858900071589,14.0,6.0
0.001,single,3,0.0,0.0,1809.0,1.0,0->1,0.6245378156097278,970.0,10.0
0.001,single,3,130.0,1.0,1826.0,2.0,1->2,0.4986511087617121,7.0,5.0
0.001,single,3,1.0,1.0,1829.0,2.0,1->2,0.637564529358494,466.0,9.0
0.001,single,3,535.0,1.0,1893.0,2.0,1->2,0.5365832360647362,20.0,6.0
0.001,single,3,0.0,0.0,1982.0,1.0,0->1,0.6098642368939727,970.0,7.0
0.001,single,3,1982.0,1.0,1990.0,2.0,1->2,0.4917240337746726,7.0,7.0
0.001,single,3,0.0,0.0,2011.0,1.0,0->1,0.6202826015566739,970.0,9.0
0.001,single,3,0.0,0.0,2025.0,1.0,0->1,0.6367524476501862,970.0,9.0
0.001,single,3,2025.0,1.0,2070.0,2.0,1->2,0.5188557253560241,9.0,9.0
0.001,single,3,51.0,1.0,2095.0,2.0,1->2,0.5162638637964636,17.0,5.0
0.001,single,3,0.0,0.0,2097.0,1.0,0->1,0.5865402228431036,970.0,3.0
0.001,single,3,1809.0,1.0,2100.0,2.0,1->2,0.4904583990549566,10.0,4.0
0.001,single,3,1131.0,1.0,2103.0,2.0,1->2,0.53580717259382,20.0,8.0
0.001,single,3,2011.0,1.0,2162.0,2.0,1->2,0.4291061750732127,9.0,3.0
0.001,single,3,558.0,1.0,2166.0,2.0,1->2,0.5624434792057152,23.0,6.0
0.001,single,3,1.0,1.0,2188.0,2.0,1->2,0.6178994219059285,466.0,3.0
0.001,single,3,137.0,1.0,2198.0,2.0,1->2,0.5592668332363315,20.0,4.0
0.001,single,3,1131.0,1.0,2213.0,2.0,1->2,0.5101961987957756,20.0,6.0
0.001,single,3,1670.0,1.0,2217.0,2.0,1->2,0.598867967901625,20.0,5.0
0.001,single,3,1095.0,1.0,2224.0,2.0,1->2,0.5680064722765653,20.0,12.0
0.001,single,3,0.0,0.0,2230.0,1.0,0->1,0.5987533766879232,970.0,7.0
0.001,single,3,77.0,1.0,2278.0,2.0,1->2,0.52208371314344,20.0,2.0
0.001,single,3,1.0,1.0,2304.0,2.0,1->2,0.6156580565321083,466.0,4.0
0.001,single,3,0.0,0.0,2307.0,1.0,0->1,0.5966700156475725,970.0,4.0
0.001,single,3,51.0,1.0,2330.0,2.0,1->2,0.5460783932919154,17.0,6.0
0.001,single,3,0.0,0.0,2361.0,1.0,0->1,0.6178627280086032,970.0,3.0
0.001,single,3,58.0,1.0,2364.0,2.0,1->2,0.2748370091219692,4.0,2.0
0.001,single,3,1028.0,1.0,2399.0,2.0,1->2,0.4803155223576419,16.0,3.0
0.001,single,3,133.0,1.0,2402.0,2.0,1->2,0.5342712285961533,14.0,4.0
0.001,single,3,2307.0,1.0,2408.0,2.0,1->2,0.4522144786942719,4.0,4.0
0.001,single,3,3.0,1.0,2418.0,2.0,1->2,0.4215690844575275,10.0,1.0
0.001,single,3,67.0,1.0,2420.0,2.0,1->2,0.5648166328297634,13.0,6.0
0.001,single,3,262.0,1.0,2433.0,2.0,1->2,0.4723327888236333,14.0,6.0
0.001,single,3,137.0,1.0,2438.0,2.0,1->2,0.5655985106327804,20.0,4.0
